GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1500000US080310052002,080310052002,"Block Group 2, Census Tract 52, Denver County, Colorado",491,110,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,26,19,21,0,12,39,45,36,27,42,28,230,75,87,47,17,18,0,12
1500000US080310052003,080310052003,"Block Group 3, Census Tract 52, Denver County, Colorado",1002,145,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,22,66,45,11,16,26,24,146,58,9,13,441,118,212,78,44,34,31,24
1500000US080310052004,080310052004,"Block Group 4, Census Tract 52, Denver County, Colorado",652,129,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,47,0,12,13,20,0,12,0,12,54,38,22,25,87,62,105,73,36,33,123,68,134,78,37,33,12,18
1500000US080310053001,080310053001,"Block Group 1, Census Tract 53, Denver County, Colorado",1116,119,11,19,0,12,0,12,0,12,0,12,8,18,0,12,0,12,0,12,0,12,5,9,4,6,14,20,19,16,12,13,229,67,14,13,61,31,170,70,38,25,326,92,157,58,21,18,27,18
1500000US080310055021,080310055021,"Block Group 1, Census Tract 55.02, Denver County, Colorado",1448,151,9,15,0,12,0,12,0,12,0,12,26,31,0,12,12,23,7,12,0,12,15,20,53,44,28,37,58,50,12,12,226,75,163,64,139,63,196,62,99,48,262,74,112,67,21,20,10,16
1500000US080310055031,080310055031,"Block Group 1, Census Tract 55.03, Denver County, Colorado",530,84,18,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,29,10,15,0,12,0,12,9,14,6,12,79,39,19,19,66,50,94,49,36,29,131,65,28,26,0,12,10,15
1500000US080310055032,080310055032,"Block Group 2, Census Tract 55.03, Denver County, Colorado",1526,247,21,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,21,6,13,0,12,59,61,19,28,298,84,70,66,69,37,362,146,91,59,404,107,88,51,14,17,0,12
1500000US080310055033,080310055033,"Block Group 3, Census Tract 55.03, Denver County, Colorado",885,137,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,14,22,0,12,258,95,22,20,43,33,207,69,72,37,189,61,17,21,38,32,0,12
1500000US080310055034,080310055034,"Block Group 4, Census Tract 55.03, Denver County, Colorado",525,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,21,34,24,25,157,74,11,16,81,60,34,26,16,18,134,63,38,33,0,12,0,12
1500000US080310067011,080310067011,"Block Group 1, Census Tract 67.01, Denver County, Colorado",2615,200,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,76,39,8,12,77,44,402,124,127,78,1233,188,490,120,111,81,80,51
1500000US080310068041,080310068041,"Block Group 1, Census Tract 68.04, Denver County, Colorado",1104,212,74,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,72,94,0,12,0,12,0,12,0,12,25,28,21,28,46,44,242,104,13,15,381,134,155,72,75,42,0,12
1500000US080310068042,080310068042,"Block Group 2, Census Tract 68.04, Denver County, Colorado",1316,198,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,44,37,19,22,57,46,254,129,49,32,506,131,274,110,37,30,56,42
1500000US080310068091,080310068091,"Block Group 1, Census Tract 68.09, Denver County, Colorado",728,221,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,0,12,0,12,0,12,0,12,0,12,0,12,38,61,1,4,0,12,76,75,2,4,250,94,171,109,171,182,17,27
1500000US080310068092,080310068092,"Block Group 2, Census Tract 68.09, Denver County, Colorado",1687,324,18,28,0,12,0,12,0,12,0,12,31,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,136,99,0,12,58,54,281,142,358,272,471,175,245,121,89,55,0,12
1500000US080310068093,080310068093,"Block Group 3, Census Tract 68.09, Denver County, Colorado",837,237,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,48,0,12,18,30,133,78,0,12,331,172,252,121,26,29,36,41
1500000US080310068094,080310068094,"Block Group 4, Census Tract 68.09, Denver County, Colorado",900,204,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,151,107,138,193,99,81,82,65,11,18,336,147,64,55,0,12,0,12
1500000US080310068095,080310068095,"Block Group 5, Census Tract 68.09, Denver County, Colorado",935,217,32,49,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,0,12,0,12,0,12,150,99,16,25,19,31,153,93,230,148,252,148,65,51,0,12,0,12
1500000US080310068096,080310068096,"Block Group 6, Census Tract 68.09, Denver County, Colorado",622,224,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,42,0,12,0,12,0,12,20,31,38,42,0,12,0,12,121,58,0,12,377,216,20,30,17,27,0,12
1500000US080310068101,080310068101,"Block Group 1, Census Tract 68.10, Denver County, Colorado",801,205,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,88,76,38,42,20,30,154,101,96,69,308,143,97,92,0,12,0,12
1500000US080310068102,080310068102,"Block Group 2, Census Tract 68.10, Denver County, Colorado",1439,299,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,57,0,12,0,12,28,45,313,180,68,67,48,66,329,139,183,140,284,116,131,97,22,34,0,12
1500000US080310068103,080310068103,"Block Group 3, Census Tract 68.10, Denver County, Colorado",548,218,50,64,0,12,0,12,0,12,0,12,0,12,19,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,113,116,19,37,15,23,59,46,0,12,177,100,49,44,47,37,0,12
1500000US080310068104,080310068104,"Block Group 4, Census Tract 68.10, Denver County, Colorado",1328,217,81,92,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,39,20,32,0,12,0,12,0,12,224,123,0,12,70,63,135,84,102,65,396,108,232,125,33,35,0,12
1500000US080310068111,080310068111,"Block Group 1, Census Tract 68.11, Denver County, Colorado",1634,297,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,38,0,12,119,61,45,62,74,60,253,94,73,50,523,201,399,162,64,52,58,44
1500000US080310068112,080310068112,"Block Group 2, Census Tract 68.11, Denver County, Colorado",341,144,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,33,0,12,37,43,0,12,54,46,56,49,30,36,51,45,56,53,3,13,34,42
1500000US080310068113,080310068113,"Block Group 3, Census Tract 68.11, Denver County, Colorado",1451,317,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,265,155,113,113,69,60,243,130,82,76,470,168,176,93,12,19,9,16
1500000US080310068114,080310068114,"Block Group 4, Census Tract 68.11, Denver County, Colorado",1401,336,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,194,109,67,83,35,40,468,229,53,43,283,117,274,147,0,12,10,16
1500000US080310068121,080310068121,"Block Group 1, Census Tract 68.12, Denver County, Colorado",1340,194,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,0,12,3,8,0,12,11,17,177,95,24,34,25,24,207,79,102,50,358,121,336,87,67,50,23,28
1500000US080310068122,080310068122,"Block Group 2, Census Tract 68.12, Denver County, Colorado",1036,127,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,119,55,29,27,59,33,136,55,47,34,326,93,224,92,27,24,52,28
1500000US080310068123,080310068123,"Block Group 3, Census Tract 68.12, Denver County, Colorado",792,169,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,134,96,46,49,72,72,127,54,15,19,310,105,77,65,7,11,4,7
1500000US080310068131,080310068131,"Block Group 1, Census Tract 68.13, Denver County, Colorado",808,264,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,105,79,24,37,0,12,120,98,20,34,436,259,68,57,35,40,0,12
1500000US080310068132,080310068132,"Block Group 2, Census Tract 68.13, Denver County, Colorado",1460,253,12,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,61,80,0,12,0,12,0,12,26,30,18,29,55,64,303,206,85,74,55,53,302,168,187,107,269,116,68,63,0,12,19,31
1500000US080310068133,080310068133,"Block Group 3, Census Tract 68.13, Denver County, Colorado",1063,278,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,14,23,18,29,0,12,117,114,120,100,42,49,81,95,154,108,45,42,369,183,57,50,28,32,0,12
1500000US080310068141,080310068141,"Block Group 1, Census Tract 68.14, Denver County, Colorado",404,115,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,0,12,9,19,10,17,22,31,53,43,47,40,115,69,80,76,43,39,13,24
1500000US080310068142,080310068142,"Block Group 2, Census Tract 68.14, Denver County, Colorado",561,165,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,52,84,18,31,0,12,0,12,106,71,0,12,0,12,73,55,77,100,145,89,75,53,0,12,15,26
1500000US080310068143,080310068143,"Block Group 3, Census Tract 68.14, Denver County, Colorado",1443,346,11,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,28,80,105,0,12,0,12,46,66,0,12,458,206,81,58,76,86,146,79,93,84,306,156,107,59,17,35,11,18
1500000US080310068144,080310068144,"Block Group 4, Census Tract 68.14, Denver County, Colorado",621,151,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,17,0,12,16,24,31,34,43,36,32,32,107,61,55,43,161,98,147,112,19,29,0,12
1500000US080310069011,080310069011,"Block Group 1, Census Tract 69.01, Denver County, Colorado",1485,267,39,44,0,12,0,12,0,12,0,12,8,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,73,6,15,362,173,160,131,48,48,200,111,123,75,250,88,102,63,142,108,0,12
1500000US080310069012,080310069012,"Block Group 2, Census Tract 69.01, Denver County, Colorado",1354,313,0,12,0,12,0,12,0,12,4,9,3,8,7,18,0,12,0,12,0,12,17,26,10,20,17,27,66,72,0,12,297,111,69,80,99,85,96,88,87,93,454,177,91,50,34,47,3,9
1500000US080310069013,080310069013,"Block Group 3, Census Tract 69.01, Denver County, Colorado",595,177,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,81,0,12,0,12,0,12,0,12,17,27,0,12,179,128,16,27,0,12,163,91,15,23,82,91,57,68,0,12,16,26
1500000US080310069014,080310069014,"Block Group 4, Census Tract 69.01, Denver County, Colorado",507,227,76,96,0,12,18,31,0,12,5,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,82,101,57,91,73,62,92,68,0,12,72,55,32,36,0,12,0,12
1500000US080310069015,080310069015,"Block Group 5, Census Tract 69.01, Denver County, Colorado",305,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,54,49,48,16,26,31,35,13,24,16,27,84,58,30,37,26,46,0,12
1500000US080310070061,080310070061,"Block Group 1, Census Tract 70.06, Denver County, Colorado",1379,324,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,61,0,12,0,12,0,12,0,12,0,12,15,24,208,103,30,48,78,71,207,131,137,96,438,200,182,99,31,34,15,27
1500000US080310070062,080310070062,"Block Group 2, Census Tract 70.06, Denver County, Colorado",1865,395,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,109,148,0,12,0,12,61,79,70,114,85,97,79,89,313,216,17,29,15,25,469,209,244,121,242,117,134,85,0,12,27,43
1500000US080310070131,080310070131,"Block Group 1, Census Tract 70.13, Denver County, Colorado",1937,247,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,35,53,14,21,11,16,0,12,67,65,267,100,67,56,42,39,375,139,74,39,621,127,289,99,29,26,37,30
1500000US080310070132,080310070132,"Block Group 2, Census Tract 70.13, Denver County, Colorado",1054,178,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,64,50,0,12,29,24,256,111,60,51,359,110,263,80,23,22,0,12
1500000US080310070371,080310070371,"Block Group 1, Census Tract 70.37, Denver County, Colorado",1527,278,212,103,0,12,0,12,0,12,0,12,33,38,0,12,8,14,54,59,0,12,20,32,42,48,68,77,54,65,16,25,309,119,56,63,108,69,123,76,95,68,188,86,87,66,54,53,0,12
1500000US080310070372,080310070372,"Block Group 2, Census Tract 70.37, Denver County, Colorado",922,211,0,12,0,12,0,12,15,25,0,12,0,12,0,12,19,30,18,29,0,12,0,12,27,33,39,50,0,12,0,12,304,126,94,83,18,14,102,66,57,47,157,57,55,37,0,12,17,35
1500000US080310070373,080310070373,"Block Group 3, Census Tract 70.37, Denver County, Colorado",524,167,30,48,0,12,0,12,0,12,0,12,0,12,0,12,41,66,0,12,0,12,0,12,0,12,85,122,0,12,0,12,135,79,27,43,4,7,42,30,55,40,49,34,37,35,15,17,4,7
1500000US080310070881,080310070881,"Block Group 1, Census Tract 70.88, Denver County, Colorado",1172,344,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,0,12,0,12,0,12,0,12,0,12,25,45,282,180,14,22,25,55,119,80,155,114,430,233,72,56,12,19,21,28
1500000US080310070882,080310070882,"Block Group 2, Census Tract 70.88, Denver County, Colorado",646,233,39,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,62,0,12,0,12,63,100,0,12,0,12,30,47,103,90,94,64,0,12,147,92,35,56,95,81,0,12,0,12,0,12
1500000US080310070883,080310070883,"Block Group 3, Census Tract 70.88, Denver County, Colorado",1114,200,17,26,0,12,0,12,0,12,0,12,0,12,0,12,16,26,0,12,0,12,0,12,0,12,0,12,0,12,19,29,295,137,0,12,28,33,60,49,56,52,316,140,137,82,124,80,46,48
1500000US080310070884,080310070884,"Block Group 4, Census Tract 70.88, Denver County, Colorado",852,190,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,70,64,10,16,101,90,165,111,48,40,258,132,147,73,39,65,14,22
1500000US080310070891,080310070891,"Block Group 1, Census Tract 70.89, Denver County, Colorado",444,116,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,36,0,12,106,58,16,25,65,55,73,62,19,31,103,59,40,38,0,12,0,12
1500000US080310070892,080310070892,"Block Group 2, Census Tract 70.89, Denver County, Colorado",1219,191,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,23,0,12,15,26,289,128,88,52,37,34,239,157,42,40,258,116,200,106,21,27,15,23
1500000US080310070893,080310070893,"Block Group 3, Census Tract 70.89, Denver County, Colorado",1757,210,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,389,140,28,33,151,97,292,119,102,66,300,109,422,163,31,34,42,32
1500000US080310070894,080310070894,"Block Group 4, Census Tract 70.89, Denver County, Colorado",1293,289,47,50,0,12,0,12,26,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,79,72,102,71,56,74,94,85,211,114,112,68,431,207,90,56,45,43,0,12
1500000US080310083041,080310083041,"Block Group 1, Census Tract 83.04, Denver County, Colorado",1090,191,39,42,0,12,0,12,0,12,0,12,0,12,24,34,8,13,48,36,6,10,42,32,14,18,18,28,37,34,44,32,343,111,26,26,49,41,129,67,45,35,99,64,90,53,29,26,0,12
1500000US080310083042,080310083042,"Block Group 2, Census Tract 83.04, Denver County, Colorado",460,136,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,57,59,6,9,0,12,10,15,15,22,15,17,26,32,112,70,21,26,34,30,87,42,15,13,54,38,0,12,0,12,8,14
1500000US080310083043,080310083043,"Block Group 3, Census Tract 83.04, Denver County, Colorado",549,167,42,40,0,12,0,12,0,12,0,12,37,34,0,12,37,54,28,34,17,27,4,7,0,12,43,39,0,12,32,25,128,63,23,16,18,23,110,66,4,7,21,15,5,8,0,12,0,12
1500000US080310083051,080310083051,"Block Group 1, Census Tract 83.05, Denver County, Colorado",656,148,74,46,0,12,0,12,0,12,0,12,19,31,0,12,0,12,63,47,0,12,0,12,50,43,56,38,37,33,9,14,209,81,36,28,6,9,34,27,28,28,24,23,11,12,0,12,0,12
1500000US080310083052,080310083052,"Block Group 2, Census Tract 83.05, Denver County, Colorado",831,171,30,34,0,12,0,12,0,12,17,30,47,43,5,7,0,12,85,52,38,41,0,12,14,13,40,36,12,20,9,11,278,129,49,40,21,19,91,51,0,12,84,54,11,16,0,12,0,12
1500000US080310083053,080310083053,"Block Group 3, Census Tract 83.05, Denver County, Colorado",957,230,42,34,0,12,0,12,0,12,0,12,13,21,27,37,0,12,57,47,0,12,10,13,8,13,27,21,76,59,13,13,307,108,71,48,107,75,131,56,33,32,17,21,18,30,0,12,0,12
1500000US080310083061,080310083061,"Block Group 1, Census Tract 83.06, Denver County, Colorado",540,198,32,50,0,12,0,12,0,12,0,12,21,32,0,12,0,12,0,12,11,16,0,12,10,15,0,12,9,15,19,21,148,67,61,53,19,29,115,100,30,34,57,50,8,15,0,12,0,12
1500000US080310083062,080310083062,"Block Group 2, Census Tract 83.06, Denver County, Colorado",1085,241,88,76,0,12,0,12,0,12,0,12,22,25,0,12,0,12,59,50,0,12,0,12,31,35,56,48,40,43,56,46,206,89,144,126,14,21,199,101,80,61,46,34,44,36,0,12,0,12
1500000US080310083063,080310083063,"Block Group 3, Census Tract 83.06, Denver County, Colorado",633,179,68,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,5,9,0,12,46,46,165,113,12,12,47,31,132,78,49,35,72,45,29,26,0,12,0,12
1500000US080310083064,080310083064,"Block Group 4, Census Tract 83.06, Denver County, Colorado",1699,328,104,86,0,12,0,12,0,12,0,12,31,47,0,12,0,12,236,124,17,28,148,97,84,59,10,17,120,73,57,48,497,171,50,54,19,28,196,108,65,53,32,31,28,26,5,8,0,12
1500000US080310083121,080310083121,"Block Group 1, Census Tract 83.12, Denver County, Colorado",1985,366,56,61,0,12,0,12,0,12,0,12,0,12,19,28,0,12,54,42,0,12,102,102,128,101,12,15,31,28,158,82,614,223,84,61,52,42,396,189,155,91,124,61,0,12,0,12,0,12
1500000US080310083122,080310083122,"Block Group 2, Census Tract 83.12, Denver County, Colorado",1682,332,36,43,0,12,0,12,0,12,21,34,21,36,27,41,26,41,166,151,0,12,24,38,23,36,42,47,11,13,82,74,452,143,30,26,126,92,234,94,168,90,148,94,37,25,0,12,8,12
1500000US080310083123,080310083123,"Block Group 3, Census Tract 83.12, Denver County, Colorado",1032,279,9,17,0,12,0,12,0,12,0,12,0,12,0,12,18,28,13,18,0,12,50,60,51,51,69,70,35,48,0,12,181,94,71,63,40,29,287,129,34,26,105,67,69,54,0,12,0,12
1500000US080310083861,080310083861,"Block Group 1, Census Tract 83.86, Denver County, Colorado",1400,279,125,126,0,12,0,12,0,12,0,12,0,12,0,12,42,48,107,64,0,12,0,12,72,38,25,28,106,74,57,46,359,132,121,83,57,43,190,91,34,33,94,74,11,19,0,12,0,12
1500000US080310083862,080310083862,"Block Group 2, Census Tract 83.86, Denver County, Colorado",1458,238,82,59,0,12,0,12,30,39,0,12,0,12,47,57,110,91,65,54,12,19,15,22,63,61,28,32,62,60,119,80,317,116,53,53,53,50,190,108,55,38,126,82,20,25,11,16,0,12
1500000US080310083871,080310083871,"Block Group 1, Census Tract 83.87, Denver County, Colorado",1838,293,46,72,0,12,0,12,0,12,22,37,0,12,0,12,0,12,226,131,0,12,106,97,71,55,63,55,198,101,77,52,346,140,25,34,152,82,181,76,123,65,101,76,77,70,24,28,0,12
1500000US080310083872,080310083872,"Block Group 2, Census Tract 83.87, Denver County, Colorado",2195,369,89,81,0,12,40,62,0,12,0,12,8,13,0,12,0,12,202,173,0,12,150,108,155,86,38,57,94,74,62,42,677,285,99,72,96,74,228,105,71,59,61,44,104,66,0,12,21,27
1500000US080310083881,080310083881,"Block Group 1, Census Tract 83.88, Denver County, Colorado",4384,618,111,123,0,17,0,17,0,17,0,17,0,17,0,17,76,70,120,101,18,29,163,139,228,154,277,174,127,110,115,102,1209,462,116,100,345,194,623,230,189,93,357,152,271,156,0,17,39,52
1500000US080310083882,080310083882,"Block Group 2, Census Tract 83.88, Denver County, Colorado",1476,305,40,63,0,12,0,12,0,12,18,22,0,12,0,12,0,12,0,12,48,77,0,12,0,12,0,12,0,12,40,48,362,184,68,88,19,29,165,92,181,146,390,160,133,99,0,12,12,20
1500000US080310083891,080310083891,"Block Group 1, Census Tract 83.89, Denver County, Colorado",787,272,30,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,22,9,15,69,50,90,84,0,12,86,95,124,106,136,72,108,89,118,86,0,12,0,12
1500000US080310083892,080310083892,"Block Group 2, Census Tract 83.89, Denver County, Colorado",1571,359,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,235,190,55,64,228,160,482,202,46,43,432,126,58,46,0,12,0,12
1500000US080310083893,080310083893,"Block Group 3, Census Tract 83.89, Denver County, Colorado",4339,540,77,66,0,17,0,17,0,17,0,17,22,35,16,28,0,17,113,105,0,17,157,112,36,58,89,82,25,39,72,70,1002,249,143,109,312,144,709,188,428,140,805,245,298,127,17,27,18,29
1500000US080310083901,080310083901,"Block Group 1, Census Tract 83.90, Denver County, Colorado",1719,319,142,104,0,12,0,12,0,12,0,12,34,52,0,12,0,12,0,12,0,12,0,12,29,37,55,85,57,69,84,81,482,200,62,59,107,95,263,156,90,72,200,111,96,69,18,27,0,12
1500000US080310083902,080310083902,"Block Group 2, Census Tract 83.90, Denver County, Colorado",1911,310,76,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,59,0,12,44,52,0,12,25,39,19,31,149,109,613,208,13,24,153,91,249,143,187,109,242,136,90,72,0,12,0,12
1500000US080310083903,080310083903,"Block Group 3, Census Tract 83.90, Denver County, Colorado",1932,457,94,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,80,125,0,12,0,12,0,12,77,120,142,112,25,25,373,190,60,47,99,65,441,221,129,76,310,156,83,64,19,30,0,12
1500000US080310083911,080310083911,"Block Group 1, Census Tract 83.91, Denver County, Colorado",2655,445,50,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,77,9,17,41,64,56,76,44,72,61,77,122,107,755,252,72,61,116,103,540,195,157,121,420,148,97,89,59,68,6,17
1500000US080310083912,080310083912,"Block Group 2, Census Tract 83.91, Denver County, Colorado",1730,342,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,46,0,12,51,69,23,36,47,58,21,33,52,57,451,193,79,102,62,66,470,201,97,74,294,126,38,43,18,29,0,12
1500000US080310119021,080310119021,"Block Group 1, Census Tract 119.02, Denver County, Colorado",1481,364,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,130,99,0,12,260,150,30,49,38,71,273,145,101,66,360,171,259,143,17,27,0,12
1500000US080310119022,080310119022,"Block Group 2, Census Tract 119.02, Denver County, Colorado",874,268,23,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,21,35,0,12,0,12,17,29,0,12,26,45,11,19,210,137,0,12,0,12,209,126,54,49,178,94,125,111,0,12,0,12
1500000US080310119023,080310119023,"Block Group 3, Census Tract 119.02, Denver County, Colorado",909,208,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,58,95,0,12,68,81,74,121,0,12,112,92,23,36,37,40,204,146,89,61,124,103,39,45,18,30,63,103
1500000US080310119024,080310119024,"Block Group 4, Census Tract 119.02, Denver County, Colorado",1375,378,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,101,150,292,228,130,111,52,70,411,259,52,41,284,152,53,49,0,12,0,12
1500000US080310119031,080310119031,"Block Group 1, Census Tract 119.03, Denver County, Colorado",1237,110,20,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,11,0,12,0,12,6,10,14,18,0,12,377,127,27,26,90,36,163,51,97,39,224,72,186,63,4,8,20,17
1500000US080310119032,080310119032,"Block Group 2, Census Tract 119.03, Denver County, Colorado",612,107,7,9,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,15,8,11,23,17,6,10,0,12,132,48,13,14,12,13,150,59,33,29,113,45,95,51,0,12,6,9
