session_id,camp_name,camp_website,camp_email,camp_phone,camp_address_1,camp_city,camp_state,camp_zip,,session_name,session_reg_open,session_reg_close,session_size,session_gender,session_min_age,session_max_age,session_cost,session_date_start,session_date_end,session_count,session_address_name,session_address_1,session_city,session_state,session_zip,session_categories,calendar date,start time hours,end time hours,duration 
region_co,The JEKL Foundation for STEAM Education ,https://jeklfoundation.org,,,2102 Marion St.,Denver,CO,80205,,JEKL: Think Like a Girl Summer Camp ,,,,,14,18,$30 ,8/13/19,8/16/19,,Oleta Crain Enrichment Academy,2102 Marion St.,Denver,CO,80205,"academic, stem, arts",8/14/19,9:00am,3:30pm,6.5 hours 
region_co,The JEKL Foundation for STEAM Education ,https://jeklfoundation.org,,,2102 Marion St.,Denver,CO,80205,,JEKL: Think Like a Girl Summer Camp ,,,,,14,18,$30 ,8/13/19,8/16/19,,Oleta Crain Enrichment Academy,2102 Marion St.,Denver,CO,80205,"academic, stem, arts",8/15/19,9:00am,3:30pm,6.5 hours 
region_co,The JEKL Foundation for STEAM Education ,https://jeklfoundation.org,,,2102 Marion St.,Denver,CO,80205,,JEKL: Think Like a Girl Summer Camp ,,,,,14,18,$30 ,8/13/19,8/16/19,,Oleta Crain Enrichment Academy,2102 Marion St.,Denver,CO,80205,"academic, stem, arts",8/16/19,9:00am,3:30pm,6.5 hours 
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",6/17/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",6/18/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",6/19/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",6/20/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",6/21/29,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",6/24/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",6/25/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",6/26/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",6/27/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",6/28/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/1/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/2/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/3/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/5/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/8/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/9/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/10/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/11/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/12/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/15/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/16/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/17/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/18/19,8:00am,12:00pm,4 hours
region_co,Collaborative Healing Intiative within Communities - CHIC,https://www.chicdenver.org/?fbclid=IwAR0KTVWt0biPSdXmBTo5pf3vF_usOYeZRBgg7hls_ZdMPaDaCXNmeynM9-E,info@chicdenver.org,,5405 E 33rd Ave,Denver,CO,80207,,CHIC: Wild & Out Youth Summer Camp,,,,,7,14,$0 ,6/17/19,7/19/19,,Stedman Elementary,2940 Dexter St. ,Denver,CO,80207,"academic, stem, arts, cooking, sports, nature",7/19/19,8:00am,12:00pm,4 hours
