GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Owner occupied:,Margin of Error; Owner occupied:,Estimate; Owner occupied: - No vehicle available,Margin of Error; Owner occupied: - No vehicle available,Estimate; Owner occupied: - 1 vehicle available,Margin of Error; Owner occupied: - 1 vehicle available,Estimate; Owner occupied: - 2 vehicles available,Margin of Error; Owner occupied: - 2 vehicles available,Estimate; Owner occupied: - 3 vehicles available,Margin of Error; Owner occupied: - 3 vehicles available,Estimate; Owner occupied: - 4 vehicles available,Margin of Error; Owner occupied: - 4 vehicles available,Estimate; Owner occupied: - 5 or more vehicles available,Margin of Error; Owner occupied: - 5 or more vehicles available,Estimate; Renter occupied:,Margin of Error; Renter occupied:,Estimate; Renter occupied: - No vehicle available,Margin of Error; Renter occupied: - No vehicle available,Estimate; Renter occupied: - 1 vehicle available,Margin of Error; Renter occupied: - 1 vehicle available,Estimate; Renter occupied: - 2 vehicles available,Margin of Error; Renter occupied: - 2 vehicles available,Estimate; Renter occupied: - 3 vehicles available,Margin of Error; Renter occupied: - 3 vehicles available,Estimate; Renter occupied: - 4 vehicles available,Margin of Error; Renter occupied: - 4 vehicles available,Estimate; Renter occupied: - 5 or more vehicles available,Margin of Error; Renter occupied: - 5 or more vehicles available
1500000US080310024021,080310024021,"Block Group 1, Census Tract 24.02, Denver County, Colorado",543,67,230,57,25,28,67,34,111,49,27,20,0,11,0,11,313,69,87,45,171,55,31,27,24,28,0,11,0,11
1500000US080310024022,080310024022,"Block Group 2, Census Tract 24.02, Denver County, Colorado",330,57,157,43,12,12,80,28,54,34,11,12,0,11,0,11,173,49,60,32,49,26,53,30,5,7,6,10,0,11
1500000US080310024031,080310024031,"Block Group 1, Census Tract 24.03, Denver County, Colorado",634,119,287,113,0,11,165,108,109,78,0,11,13,22,0,11,347,118,87,48,172,100,63,51,25,41,0,11,0,11
1500000US080310024032,080310024032,"Block Group 2, Census Tract 24.03, Denver County, Colorado",619,125,215,70,0,11,122,55,93,48,0,11,0,11,0,11,404,117,160,86,181,111,63,47,0,11,0,11,0,11
1500000US080310024033,080310024033,"Block Group 3, Census Tract 24.03, Denver County, Colorado",837,147,146,82,25,28,21,23,89,81,11,17,0,11,0,11,691,142,197,70,346,112,110,76,33,43,5,7,0,11
1500000US080310026011,080310026011,"Block Group 1, Census Tract 26.01, Denver County, Colorado",1037,183,127,64,0,11,38,36,89,58,0,11,0,11,0,11,910,191,235,92,421,133,237,99,17,27,0,11,0,11
1500000US080310026012,080310026012,"Block Group 2, Census Tract 26.01, Denver County, Colorado",1184,172,0,11,0,11,0,11,0,11,0,11,0,11,0,11,1184,172,743,161,335,131,106,63,0,11,0,11,0,11
1500000US080310026021,080310026021,"Block Group 1, Census Tract 26.02, Denver County, Colorado",1769,57,357,68,12,15,197,59,133,55,15,23,0,11,0,11,1412,78,318,110,770,107,305,103,19,20,0,11,0,11
1500000US080310027011,080310027011,"Block Group 1, Census Tract 27.01, Denver County, Colorado",901,165,23,28,0,11,23,28,0,11,0,11,0,11,0,11,878,165,334,106,423,128,121,83,0,11,0,11,0,11
1500000US080310027012,080310027012,"Block Group 2, Census Tract 27.01, Denver County, Colorado",655,114,214,86,13,21,80,51,87,69,34,39,0,11,0,11,441,108,163,87,187,100,91,55,0,11,0,11,0,11
1500000US080310027013,080310027013,"Block Group 3, Census Tract 27.01, Denver County, Colorado",1274,152,96,72,0,11,81,72,15,23,0,11,0,11,0,11,1178,153,336,152,725,152,117,69,0,11,0,11,0,11
1500000US080310027014,080310027014,"Block Group 4, Census Tract 27.01, Denver County, Colorado",714,121,19,30,0,11,19,30,0,11,0,11,0,11,0,11,695,121,199,107,400,120,96,72,0,11,0,11,0,11
1500000US080310027021,080310027021,"Block Group 1, Census Tract 27.02, Denver County, Colorado",915,103,571,127,64,61,320,112,158,90,29,34,0,11,0,11,344,106,35,46,276,93,27,31,0,11,6,12,0,11
1500000US080310027022,080310027022,"Block Group 2, Census Tract 27.02, Denver County, Colorado",1027,148,318,94,29,34,145,77,128,73,16,26,0,11,0,11,709,135,129,78,370,131,195,105,0,11,15,25,0,11
1500000US080310027023,080310027023,"Block Group 3, Census Tract 27.02, Denver County, Colorado",538,123,100,56,0,11,17,27,83,58,0,11,0,11,0,11,438,117,54,52,151,74,233,116,0,11,0,11,0,11
1500000US080310027024,080310027024,"Block Group 4, Census Tract 27.02, Denver County, Colorado",547,112,158,94,0,11,89,73,69,70,0,11,0,11,0,11,389,98,104,69,239,73,46,43,0,11,0,11,0,11
1500000US080310027025,080310027025,"Block Group 5, Census Tract 27.02, Denver County, Colorado",870,130,211,88,0,11,131,58,72,71,8,14,0,11,0,11,659,141,212,89,346,130,101,88,0,11,0,11,0,11
1500000US080310027031,080310027031,"Block Group 1, Census Tract 27.03, Denver County, Colorado",1173,156,163,89,46,74,98,53,19,30,0,11,0,11,0,11,1010,147,278,118,617,156,103,82,0,11,12,19,0,11
1500000US080310027032,080310027032,"Block Group 2, Census Tract 27.03, Denver County, Colorado",907,147,239,86,18,29,163,60,58,63,0,11,0,11,0,11,668,143,121,75,412,149,66,49,69,81,0,11,0,11
1500000US080310027033,080310027033,"Block Group 3, Census Tract 27.03, Denver County, Colorado",748,153,139,74,0,11,94,64,31,37,0,11,0,11,14,22,609,148,140,93,287,132,146,89,25,40,11,19,0,11
1500000US080310027034,080310027034,"Block Group 4, Census Tract 27.03, Denver County, Colorado",716,141,113,62,11,18,75,53,27,29,0,11,0,11,0,11,603,136,95,60,308,113,184,88,0,11,16,25,0,11
1500000US080310028011,080310028011,"Block Group 1, Census Tract 28.01, Denver County, Colorado",566,94,186,56,0,11,93,39,60,38,33,32,0,11,0,11,380,95,21,33,235,93,93,59,31,35,0,11,0,11
1500000US080310028012,080310028012,"Block Group 2, Census Tract 28.01, Denver County, Colorado",425,72,312,69,22,24,107,52,166,65,17,19,0,11,0,11,113,46,9,14,46,28,39,35,19,22,0,11,0,11
1500000US080310028013,080310028013,"Block Group 3, Census Tract 28.01, Denver County, Colorado",597,94,124,46,21,23,29,29,74,37,0,11,0,11,0,11,473,90,28,27,347,85,79,36,9,14,10,16,0,11
1500000US080310028021,080310028021,"Block Group 1, Census Tract 28.02, Denver County, Colorado",1029,162,269,102,0,11,109,59,160,90,0,11,0,11,0,11,760,175,119,62,359,140,225,128,57,56,0,11,0,11
1500000US080310028022,080310028022,"Block Group 2, Census Tract 28.02, Denver County, Colorado",592,142,199,111,0,11,115,90,84,86,0,11,0,11,0,11,393,125,35,39,325,129,33,33,0,11,0,11,0,11
1500000US080310028023,080310028023,"Block Group 3, Census Tract 28.02, Denver County, Colorado",627,134,169,79,14,23,32,37,123,71,0,11,0,11,0,11,458,131,63,78,331,118,64,44,0,11,0,11,0,11
1500000US080310028024,080310028024,"Block Group 4, Census Tract 28.02, Denver County, Colorado",556,119,81,72,14,23,21,34,46,67,0,11,0,11,0,11,475,130,224,111,192,103,27,30,0,11,32,32,0,11
1500000US080310028031,080310028031,"Block Group 1, Census Tract 28.03, Denver County, Colorado",496,100,108,48,0,11,22,25,86,50,0,11,0,11,0,11,388,90,17,26,268,85,103,85,0,11,0,11,0,11
1500000US080310028032,080310028032,"Block Group 2, Census Tract 28.03, Denver County, Colorado",760,109,164,70,0,11,27,31,137,72,0,11,0,11,0,11,596,99,14,23,423,113,140,60,13,20,0,11,6,12
1500000US080310028033,080310028033,"Block Group 3, Census Tract 28.03, Denver County, Colorado",806,144,129,60,0,11,44,41,63,56,22,34,0,11,0,11,677,146,28,32,429,132,151,83,30,47,39,62,0,11
1500000US080310028034,080310028034,"Block Group 4, Census Tract 28.03, Denver County, Colorado",913,138,165,86,0,11,118,72,13,22,34,35,0,11,0,11,748,138,146,68,568,150,34,33,0,11,0,11,0,11
1500000US080310029011,080310029011,"Block Group 1, Census Tract 29.01, Denver County, Colorado",383,50,303,50,0,11,86,39,149,56,51,37,8,12,9,14,80,35,16,17,19,22,45,32,0,11,0,11,0,11
1500000US080310029012,080310029012,"Block Group 2, Census Tract 29.01, Denver County, Colorado",615,70,324,74,8,12,131,58,136,62,37,30,12,10,0,11,291,85,45,45,116,69,130,65,0,11,0,11,0,11
1500000US080310029013,080310029013,"Block Group 3, Census Tract 29.01, Denver County, Colorado",631,77,297,80,0,11,125,61,143,62,18,19,11,16,0,11,334,79,17,19,145,61,172,72,0,11,0,11,0,11
1500000US080310029021,080310029021,"Block Group 1, Census Tract 29.02, Denver County, Colorado",848,96,529,80,0,11,184,64,262,75,83,45,0,11,0,11,319,104,0,11,118,77,174,86,27,33,0,11,0,11
1500000US080310029022,080310029022,"Block Group 2, Census Tract 29.02, Denver County, Colorado",576,59,448,69,0,11,158,49,237,63,40,30,0,11,13,19,128,52,7,13,63,43,30,28,8,13,20,21,0,11
1500000US080310029023,080310029023,"Block Group 3, Census Tract 29.02, Denver County, Colorado",587,93,308,74,0,11,124,54,184,64,0,11,0,11,0,11,279,99,28,45,91,43,140,85,20,21,0,11,0,11
1500000US080310030011,080310030011,"Block Group 1, Census Tract 30.01, Denver County, Colorado",524,118,404,124,0,11,196,110,192,99,16,26,0,11,0,11,120,60,13,22,76,58,31,28,0,11,0,11,0,11
1500000US080310030012,080310030012,"Block Group 2, Census Tract 30.01, Denver County, Colorado",652,120,387,93,0,11,187,72,138,62,62,60,0,11,0,11,265,131,66,90,80,72,119,71,0,11,0,11,0,11
1500000US080310030013,080310030013,"Block Group 3, Census Tract 30.01, Denver County, Colorado",420,92,322,89,0,11,62,46,179,102,81,54,0,11,0,11,98,57,0,11,14,22,71,53,13,21,0,11,0,11
1500000US080310030014,080310030014,"Block Group 4, Census Tract 30.01, Denver County, Colorado",563,106,409,95,13,20,67,54,230,93,86,63,0,11,13,19,154,77,15,24,68,63,71,51,0,11,0,11,0,11
1500000US080310030015,080310030015,"Block Group 5, Census Tract 30.01, Denver County, Colorado",567,116,429,100,13,21,85,56,255,96,60,81,16,24,0,11,138,89,0,11,85,81,53,38,0,11,0,11,0,11
1500000US080310030021,080310030021,"Block Group 1, Census Tract 30.02, Denver County, Colorado",282,63,179,45,0,11,67,34,89,39,23,17,0,11,0,11,103,54,7,13,25,34,33,27,38,40,0,11,0,11
1500000US080310030022,080310030022,"Block Group 2, Census Tract 30.02, Denver County, Colorado",431,81,166,69,28,45,27,23,82,48,23,18,0,11,6,10,265,74,40,26,108,57,100,56,17,19,0,11,0,11
1500000US080310030023,080310030023,"Block Group 3, Census Tract 30.02, Denver County, Colorado",561,84,311,86,8,13,105,48,135,60,63,47,0,11,0,11,250,76,42,48,84,44,93,58,28,36,3,7,0,11
1500000US080310030031,080310030031,"Block Group 1, Census Tract 30.03, Denver County, Colorado",719,80,469,70,0,11,133,56,241,65,80,53,15,16,0,11,250,73,0,11,112,69,129,49,9,13,0,11,0,11
1500000US080310030032,080310030032,"Block Group 2, Census Tract 30.03, Denver County, Colorado",377,86,34,40,0,11,9,14,25,39,0,11,0,11,0,11,343,81,88,61,208,60,47,27,0,11,0,11,0,11
1500000US080310030041,080310030041,"Block Group 1, Census Tract 30.04, Denver County, Colorado",884,132,102,53,0,11,42,34,26,32,13,19,21,35,0,11,782,142,121,94,548,148,36,37,37,47,24,37,16,26
1500000US080310030042,080310030042,"Block Group 2, Census Tract 30.04, Denver County, Colorado",1015,133,494,130,0,11,213,81,222,106,59,53,0,11,0,11,521,128,24,39,186,111,218,120,63,52,21,22,9,14
1500000US080310030043,080310030043,"Block Group 3, Census Tract 30.04, Denver County, Colorado",620,113,558,118,16,26,168,65,245,85,111,96,0,11,18,28,62,50,0,11,0,11,40,46,13,22,9,15,0,11
1500000US080310031011,080310031011,"Block Group 1, Census Tract 31.01, Denver County, Colorado",759,59,411,65,18,17,168,43,217,54,4,8,4,8,0,11,348,68,99,39,170,50,30,19,46,30,3,6,0,11
1500000US080310031021,080310031021,"Block Group 1, Census Tract 31.02, Denver County, Colorado",950,88,177,59,7,12,84,45,86,40,0,11,0,11,0,11,773,96,363,80,320,78,64,38,26,24,0,11,0,11
1500000US080310031022,080310031022,"Block Group 2, Census Tract 31.02, Denver County, Colorado",926,95,210,63,9,15,86,44,86,47,29,26,0,11,0,11,716,91,278,79,297,64,132,59,9,14,0,11,0,11
1500000US080310032011,080310032011,"Block Group 1, Census Tract 32.01, Denver County, Colorado",713,127,293,89,0,11,194,93,84,56,15,23,0,11,0,11,420,116,46,43,254,93,99,61,21,34,0,11,0,11
1500000US080310032012,080310032012,"Block Group 2, Census Tract 32.01, Denver County, Colorado",970,150,262,79,8,14,139,65,115,72,0,11,0,11,0,11,708,144,65,50,502,140,141,100,0,11,0,11,0,11
1500000US080310032013,080310032013,"Block Group 3, Census Tract 32.01, Denver County, Colorado",712,167,325,121,29,34,174,89,106,70,0,11,16,26,0,11,387,126,62,56,209,117,116,88,0,11,0,11,0,11
1500000US080310032014,080310032014,"Block Group 4, Census Tract 32.01, Denver County, Colorado",454,111,205,83,0,11,150,87,44,43,11,19,0,11,0,11,249,109,105,81,60,43,44,44,40,59,0,11,0,11
1500000US080310032015,080310032015,"Block Group 5, Census Tract 32.01, Denver County, Colorado",382,80,291,77,16,26,158,67,82,45,0,11,35,40,0,11,91,65,37,57,27,31,27,23,0,11,0,11,0,11
1500000US080310032021,080310032021,"Block Group 1, Census Tract 32.02, Denver County, Colorado",721,118,92,36,8,14,35,26,42,29,7,11,0,11,0,11,629,120,165,68,343,104,121,62,0,11,0,11,0,11
1500000US080310032022,080310032022,"Block Group 2, Census Tract 32.02, Denver County, Colorado",516,91,293,87,14,21,145,81,117,48,17,20,0,11,0,11,223,57,33,26,143,51,47,33,0,11,0,11,0,11
1500000US080310032023,080310032023,"Block Group 3, Census Tract 32.02, Denver County, Colorado",786,102,286,72,0,11,165,67,110,58,11,18,0,11,0,11,500,109,93,55,186,62,216,97,5,8,0,11,0,11
1500000US080310032031,080310032031,"Block Group 1, Census Tract 32.03, Denver County, Colorado",304,61,304,61,0,11,46,35,203,68,47,28,0,11,8,12,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310032032,080310032032,"Block Group 2, Census Tract 32.03, Denver County, Colorado",539,66,375,77,10,16,77,40,199,70,74,41,7,10,8,12,164,64,11,16,98,62,41,28,14,21,0,11,0,11
1500000US080310032033,080310032033,"Block Group 3, Census Tract 32.03, Denver County, Colorado",500,64,388,63,0,11,141,59,126,39,100,33,16,17,5,9,112,66,0,11,42,32,61,56,9,13,0,11,0,11
1500000US080310033001,080310033001,"Block Group 1, Census Tract 33, Denver County, Colorado",526,68,282,56,0,11,104,42,158,54,20,24,0,11,0,11,244,76,36,41,95,41,91,73,22,16,0,11,0,11
1500000US080310033002,080310033002,"Block Group 2, Census Tract 33, Denver County, Colorado",343,57,274,55,0,11,58,35,156,53,48,30,12,18,0,11,69,51,0,11,0,11,69,51,0,11,0,11,0,11
1500000US080310033003,080310033003,"Block Group 3, Census Tract 33, Denver County, Colorado",370,54,287,48,0,11,101,41,100,45,78,51,8,12,0,11,83,59,0,11,11,17,34,53,23,33,10,16,5,10
1500000US080310033004,080310033004,"Block Group 4, Census Tract 33, Denver County, Colorado",287,54,162,31,0,11,46,33,93,32,23,14,0,11,0,11,125,53,6,9,103,56,7,11,9,14,0,11,0,11
1500000US080310034011,080310034011,"Block Group 1, Census Tract 34.01, Denver County, Colorado",275,57,227,59,0,11,60,41,130,56,37,25,0,11,0,11,48,35,0,11,10,16,28,25,10,15,0,11,0,11
1500000US080310034012,080310034012,"Block Group 2, Census Tract 34.01, Denver County, Colorado",1056,81,763,98,51,33,387,85,235,60,73,42,17,18,0,11,293,85,51,53,101,52,94,50,24,35,23,21,0,11
1500000US080310034021,080310034021,"Block Group 1, Census Tract 34.02, Denver County, Colorado",511,77,397,68,9,14,96,51,196,65,60,33,0,11,36,42,114,52,0,11,67,43,13,15,34,30,0,11,0,11
1500000US080310034022,080310034022,"Block Group 2, Census Tract 34.02, Denver County, Colorado",1083,73,906,98,0,11,237,77,450,84,176,66,43,26,0,11,177,74,0,11,58,32,91,60,28,44,0,11,0,11
1500000US080310034023,080310034023,"Block Group 3, Census Tract 34.02, Denver County, Colorado",448,75,358,59,8,14,94,44,155,52,92,47,9,13,0,11,90,73,0,11,51,56,9,15,0,11,30,46,0,11
1500000US080310035001,080310035001,"Block Group 1, Census Tract 35, Denver County, Colorado",243,76,41,32,0,11,24,27,0,11,9,13,8,12,0,11,202,74,63,45,46,39,67,54,26,28,0,11,0,11
1500000US080310035002,080310035002,"Block Group 2, Census Tract 35, Denver County, Colorado",442,75,196,68,19,22,62,44,72,44,39,33,4,8,0,11,246,84,10,15,112,67,106,59,0,11,18,29,0,11
1500000US080310035003,080310035003,"Block Group 3, Census Tract 35, Denver County, Colorado",423,78,239,72,25,37,17,19,123,54,44,42,22,26,8,14,184,75,18,19,56,48,29,35,81,57,0,11,0,11
1500000US080310035004,080310035004,"Block Group 4, Census Tract 35, Denver County, Colorado",248,71,144,66,0,11,34,36,67,56,15,25,9,14,19,31,104,58,0,11,45,38,10,15,18,28,31,35,0,11
1500000US080310035005,080310035005,"Block Group 5, Census Tract 35, Denver County, Colorado",439,74,209,66,10,15,61,34,80,44,58,47,0,11,0,11,230,82,18,12,60,45,127,70,25,28,0,11,0,11
1500000US080310036011,080310036011,"Block Group 1, Census Tract 36.01, Denver County, Colorado",471,73,262,62,15,17,113,50,82,33,48,30,4,6,0,11,209,74,65,56,41,37,81,46,22,32,0,11,0,11
1500000US080310036012,080310036012,"Block Group 2, Census Tract 36.01, Denver County, Colorado",241,47,186,47,10,14,36,26,93,42,47,30,0,11,0,11,55,32,6,9,7,11,35,27,0,11,7,12,0,11
1500000US080310036013,080310036013,"Block Group 3, Census Tract 36.01, Denver County, Colorado",669,87,279,68,55,48,105,48,68,42,51,36,0,11,0,11,390,87,141,58,217,76,27,27,5,8,0,11,0,11
1500000US080310036014,080310036014,"Block Group 4, Census Tract 36.01, Denver County, Colorado",163,54,34,21,27,17,7,12,0,11,0,11,0,11,0,11,129,58,25,19,79,51,25,30,0,11,0,11,0,11
1500000US080310036015,080310036015,"Block Group 5, Census Tract 36.01, Denver County, Colorado",160,48,96,33,0,11,51,30,45,26,0,11,0,11,0,11,64,44,8,12,0,11,37,29,19,29,0,11,0,11
1500000US080310036021,080310036021,"Block Group 1, Census Tract 36.02, Denver County, Colorado",407,91,202,78,15,24,53,47,100,62,30,43,4,8,0,11,205,83,76,73,92,65,23,37,14,25,0,11,0,11
1500000US080310036022,080310036022,"Block Group 2, Census Tract 36.02, Denver County, Colorado",255,61,143,67,21,25,72,57,50,44,0,11,0,11,0,11,112,63,18,21,75,59,7,12,12,21,0,11,0,11
1500000US080310036023,080310036023,"Block Group 3, Census Tract 36.02, Denver County, Colorado",250,70,134,53,39,41,51,35,35,29,0,11,9,14,0,11,116,73,12,20,81,66,23,25,0,11,0,11,0,11
1500000US080310036024,080310036024,"Block Group 4, Census Tract 36.02, Denver County, Colorado",391,102,224,82,0,11,82,55,112,54,0,11,0,11,30,46,167,85,29,45,48,33,86,71,4,6,0,11,0,11
1500000US080310036025,080310036025,"Block Group 5, Census Tract 36.02, Denver County, Colorado",319,83,199,49,0,11,90,54,37,33,46,38,7,11,19,21,120,82,10,17,53,50,57,62,0,11,0,11,0,11
1500000US080310036031,080310036031,"Block Group 1, Census Tract 36.03, Denver County, Colorado",651,100,439,85,17,18,172,67,180,53,70,51,0,11,0,11,212,75,104,57,101,64,7,13,0,11,0,11,0,11
1500000US080310036032,080310036032,"Block Group 2, Census Tract 36.03, Denver County, Colorado",737,102,517,108,0,11,153,54,219,80,110,75,35,35,0,11,220,86,6,11,33,49,105,66,60,53,16,25,0,11
1500000US080310037011,080310037011,"Block Group 1, Census Tract 37.01, Denver County, Colorado",856,106,314,76,0,11,138,64,138,57,38,28,0,11,0,11,542,110,91,67,300,88,151,81,0,11,0,11,0,11
1500000US080310037012,080310037012,"Block Group 2, Census Tract 37.01, Denver County, Colorado",990,109,404,76,10,16,226,68,147,61,21,19,0,11,0,11,586,93,93,70,309,100,147,72,37,35,0,11,0,11
1500000US080310037021,080310037021,"Block Group 1, Census Tract 37.02, Denver County, Colorado",919,149,277,105,0,11,87,81,145,94,28,33,0,11,17,26,642,157,141,76,333,129,168,127,0,11,0,11,0,11
1500000US080310037022,080310037022,"Block Group 2, Census Tract 37.02, Denver County, Colorado",369,88,234,91,0,11,96,59,116,70,15,27,7,18,0,11,135,66,0,11,53,50,59,49,23,35,0,11,0,11
1500000US080310037023,080310037023,"Block Group 3, Census Tract 37.02, Denver County, Colorado",707,150,197,79,0,11,115,71,42,42,32,38,8,15,0,11,510,140,127,96,331,114,52,49,0,11,0,11,0,11
1500000US080310037024,080310037024,"Block Group 4, Census Tract 37.02, Denver County, Colorado",837,163,91,62,0,11,76,56,15,25,0,11,0,11,0,11,746,168,192,131,478,172,76,63,0,11,0,11,0,11
1500000US080310037031,080310037031,"Block Group 1, Census Tract 37.03, Denver County, Colorado",772,111,248,62,7,11,68,38,139,56,26,25,8,12,0,11,524,103,93,59,332,89,90,35,0,11,0,11,9,13
1500000US080310037032,080310037032,"Block Group 2, Census Tract 37.03, Denver County, Colorado",835,95,440,74,14,15,138,58,229,77,59,36,0,11,0,11,395,106,15,20,258,93,111,51,5,9,6,10,0,11
1500000US080310038001,080310038001,"Block Group 1, Census Tract 38, Denver County, Colorado",669,155,542,136,0,11,225,111,278,112,24,37,15,25,0,11,127,86,0,11,96,91,31,37,0,11,0,11,0,11
1500000US080310038002,080310038002,"Block Group 2, Census Tract 38, Denver County, Colorado",300,68,241,69,0,11,81,41,109,53,51,48,0,11,0,11,59,43,0,11,59,43,0,11,0,11,0,11,0,11
1500000US080310038003,080310038003,"Block Group 3, Census Tract 38, Denver County, Colorado",979,161,571,126,0,11,212,79,276,121,83,61,0,11,0,11,408,167,27,31,136,94,194,136,51,83,0,11,0,11
1500000US080310038004,080310038004,"Block Group 4, Census Tract 38, Denver County, Colorado",1379,197,106,87,0,11,66,73,40,46,0,11,0,11,0,11,1273,206,323,119,818,177,118,87,14,23,0,11,0,11
1500000US080310038005,080310038005,"Block Group 5, Census Tract 38, Denver County, Colorado",818,179,654,189,15,24,233,114,310,158,81,65,15,23,0,11,164,83,0,11,121,73,43,40,0,11,0,11,0,11
1500000US080310039011,080310039011,"Block Group 1, Census Tract 39.01, Denver County, Colorado",1149,157,799,136,0,11,286,121,388,98,64,49,61,79,0,11,350,130,16,26,216,106,118,94,0,11,0,11,0,11
1500000US080310039012,080310039012,"Block Group 2, Census Tract 39.01, Denver County, Colorado",367,90,336,95,15,24,84,57,147,63,90,70,0,11,0,11,31,38,0,11,0,11,16,26,0,11,15,28,0,11
1500000US080310039013,080310039013,"Block Group 3, Census Tract 39.01, Denver County, Colorado",735,126,666,136,0,11,141,106,419,111,106,71,0,11,0,11,69,55,0,11,12,20,34,39,23,34,0,11,0,11
1500000US080310039021,080310039021,"Block Group 1, Census Tract 39.02, Denver County, Colorado",533,73,441,66,11,17,41,32,307,70,82,44,0,11,0,11,92,52,0,11,21,23,39,39,23,33,9,14,0,11
1500000US080310039022,080310039022,"Block Group 2, Census Tract 39.02, Denver County, Colorado",742,85,504,85,19,21,139,60,236,68,55,43,55,34,0,11,238,81,36,48,44,42,119,59,39,26,0,11,0,11
1500000US080310039023,080310039023,"Block Group 3, Census Tract 39.02, Denver County, Colorado",605,89,511,89,26,24,117,54,336,100,32,26,0,11,0,11,94,52,0,11,26,19,63,51,0,11,5,10,0,11
1500000US080310040021,080310040021,"Block Group 1, Census Tract 40.02, Denver County, Colorado",368,42,288,44,0,11,126,47,130,51,32,26,0,11,0,11,80,36,0,11,25,18,55,36,0,11,0,11,0,11
1500000US080310040022,080310040022,"Block Group 2, Census Tract 40.02, Denver County, Colorado",306,49,303,52,0,11,63,39,186,57,31,27,0,11,23,25,3,6,0,11,3,6,0,11,0,11,0,11,0,11
1500000US080310040023,080310040023,"Block Group 3, Census Tract 40.02, Denver County, Colorado",283,44,262,44,7,11,14,16,163,54,70,42,8,12,0,11,21,23,0,11,9,13,0,11,12,20,0,11,0,11
1500000US080310040024,080310040024,"Block Group 4, Census Tract 40.02, Denver County, Colorado",447,68,401,68,0,11,141,73,203,62,57,30,0,11,0,11,46,28,0,11,19,19,8,15,11,18,8,13,0,11
1500000US080310040031,080310040031,"Block Group 1, Census Tract 40.03, Denver County, Colorado",570,81,403,95,20,22,139,60,188,89,44,39,12,13,0,11,167,64,0,11,30,26,103,57,34,29,0,11,0,11
1500000US080310040032,080310040032,"Block Group 2, Census Tract 40.03, Denver County, Colorado",612,89,436,74,10,15,169,55,231,72,13,14,0,11,13,16,176,63,6,11,129,60,14,22,27,25,0,11,0,11
1500000US080310040033,080310040033,"Block Group 3, Census Tract 40.03, Denver County, Colorado",427,84,356,85,17,19,198,66,127,62,5,9,9,14,0,11,71,41,18,23,9,14,44,34,0,11,0,11,0,11
1500000US080310040034,080310040034,"Block Group 4, Census Tract 40.03, Denver County, Colorado",419,84,291,76,0,11,78,42,144,72,58,31,11,16,0,11,128,75,42,63,13,14,42,28,10,15,21,33,0,11
1500000US080310040041,080310040041,"Block Group 1, Census Tract 40.04, Denver County, Colorado",868,35,790,51,14,15,212,49,426,65,99,41,39,24,0,11,78,37,0,11,48,34,14,13,16,13,0,11,0,11
1500000US080310040051,080310040051,"Block Group 1, Census Tract 40.05, Denver County, Colorado",818,94,283,63,0,11,108,46,109,47,51,37,0,11,15,18,535,103,129,45,292,89,114,54,0,11,0,11,0,11
1500000US080310040052,080310040052,"Block Group 2, Census Tract 40.05, Denver County, Colorado",737,105,149,48,10,16,23,20,86,42,19,25,3,6,8,12,588,98,94,53,341,100,84,41,49,28,20,25,0,11
1500000US080310040061,080310040061,"Block Group 1, Census Tract 40.06, Denver County, Colorado",587,127,326,98,0,11,128,87,156,56,33,26,9,15,0,11,261,104,16,16,161,99,74,52,10,16,0,11,0,11
1500000US080310040062,080310040062,"Block Group 2, Census Tract 40.06, Denver County, Colorado",585,142,260,83,0,11,45,32,73,54,124,70,18,31,0,11,325,117,95,52,121,96,87,71,13,21,0,11,9,15
1500000US080310040063,080310040063,"Block Group 3, Census Tract 40.06, Denver County, Colorado",597,122,240,64,0,11,33,26,191,68,7,12,9,14,0,11,357,108,27,24,223,102,90,70,17,19,0,11,0,11
1500000US080310040064,080310040064,"Block Group 4, Census Tract 40.06, Denver County, Colorado",301,88,268,86,0,11,54,43,126,70,77,58,11,18,0,11,33,36,0,11,0,11,33,36,0,11,0,11,0,11
1500000US080310041011,080310041011,"Block Group 1, Census Tract 41.01, Denver County, Colorado",704,95,309,78,0,11,117,49,159,64,33,29,0,11,0,11,395,89,44,42,165,88,169,79,14,16,3,6,0,11
1500000US080310041012,080310041012,"Block Group 2, Census Tract 41.01, Denver County, Colorado",662,100,80,47,0,11,35,31,7,11,38,41,0,11,0,11,582,99,222,85,226,87,75,48,31,38,0,11,28,42
1500000US080310041013,080310041013,"Block Group 3, Census Tract 41.01, Denver County, Colorado",367,75,173,60,0,11,62,40,68,43,18,22,25,37,0,11,194,67,94,54,39,35,44,41,17,23,0,11,0,11
