GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41
1500000US080310005024,080310005024,"Block Group 4, Census Tract 5.02, Denver County, Colorado",337,124,166,105,77,110,77,110,0,11,0,11,77,110,0,11,89,73,0,11,0,11,0,11,0,11,0,11,0,11,89,73,21,38,0,11,21,38,0,11,68,85,171,72,101,63,29,33,13,20,0,11,16,26,72,60,70,57,42,46,0,11,0,11,0,11,0,11,42,46,28,32,0,11,0,11,0,11,0,11,28,32
1500000US080310005025,080310005025,"Block Group 5, Census Tract 5.02, Denver County, Colorado",234,93,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,234,93,178,95,30,38,18,29,0,11,12,22,148,93,56,58,13,22,0,11,0,11,0,11,0,11,13,22,43,54,29,48,0,11,0,11,29,48,14,23
1500000US080310006001,080310006001,"Block Group 1, Census Tract 6, Denver County, Colorado",208,82,48,40,48,40,14,22,0,11,0,11,14,22,34,37,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,160,69,143,65,50,44,31,31,0,11,19,32,93,51,17,25,17,25,17,25,17,25,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310006002,080310006002,"Block Group 2, Census Tract 6, Denver County, Colorado",330,113,91,72,34,47,34,47,0,11,0,11,34,47,0,11,57,56,10,15,0,11,0,11,0,11,0,11,10,15,47,53,47,53,0,11,23,38,24,39,0,11,239,104,176,88,70,61,31,42,0,11,39,44,106,64,63,58,41,50,41,50,31,47,0,11,10,16,0,11,22,27,0,11,0,11,0,11,0,11,22,27
1500000US080310007011,080310007011,"Block Group 1, Census Tract 7.01, Denver County, Colorado",210,90,61,55,42,47,42,47,21,34,21,33,0,11,0,11,19,31,0,11,0,11,0,11,0,11,0,11,0,11,19,31,19,31,0,11,0,11,19,31,0,11,149,73,115,60,48,41,27,25,0,11,21,32,67,41,34,33,15,23,15,23,0,11,0,11,15,23,0,11,19,22,0,11,0,11,0,11,0,11,19,22
1500000US080310007012,080310007012,"Block Group 2, Census Tract 7.01, Denver County, Colorado",199,65,20,30,0,11,0,11,0,11,0,11,0,11,0,11,20,30,0,11,0,11,0,11,0,11,0,11,0,11,20,30,20,30,0,11,20,30,0,11,0,11,179,66,133,60,57,44,19,30,26,27,12,19,76,42,46,27,13,20,13,20,13,20,0,11,0,11,0,11,33,19,0,11,0,11,0,11,0,11,33,19
1500000US080310007013,080310007013,"Block Group 3, Census Tract 7.01, Denver County, Colorado",307,98,48,35,15,16,7,11,0,11,7,11,0,11,8,12,33,30,0,11,0,11,0,11,0,11,0,11,0,11,33,30,33,30,0,11,8,12,25,29,0,11,259,97,114,71,31,37,8,12,0,11,23,35,83,60,145,72,90,65,19,31,0,11,19,31,0,11,71,56,55,34,29,24,0,11,6,10,23,21,26,25
1500000US080310007021,080310007021,"Block Group 1, Census Tract 7.02, Denver County, Colorado",180,79,63,56,12,21,12,21,0,11,0,11,12,21,0,11,51,51,44,49,44,49,22,37,0,11,22,35,0,11,7,12,7,12,0,11,0,11,7,12,0,11,117,71,91,60,67,54,10,15,12,19,45,48,24,25,26,32,19,29,19,29,19,29,0,11,0,11,0,11,7,13,0,11,0,11,0,11,0,11,7,13
1500000US080310007022,080310007022,"Block Group 2, Census Tract 7.02, Denver County, Colorado",291,99,165,99,46,48,26,42,0,11,0,11,26,42,20,22,119,87,28,44,28,44,0,11,28,44,0,11,0,11,91,76,91,76,35,44,22,36,34,51,0,11,126,70,93,67,18,21,7,11,0,11,11,17,75,63,33,33,14,22,14,22,0,11,0,11,14,22,0,11,19,24,0,11,0,11,0,11,0,11,19,24
1500000US080310007023,080310007023,"Block Group 3, Census Tract 7.02, Denver County, Colorado",231,90,149,71,40,47,35,45,0,11,35,45,0,11,5,8,109,68,13,20,13,20,0,11,0,11,13,20,0,11,96,67,96,67,50,40,23,41,23,25,0,11,82,59,44,41,0,11,0,11,0,11,0,11,44,41,38,41,0,11,0,11,0,11,0,11,0,11,0,11,38,41,33,39,0,11,0,11,33,39,5,9
1500000US080310007024,080310007024,"Block Group 4, Census Tract 7.02, Denver County, Colorado",93,45,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,93,45,85,43,22,22,14,17,0,11,8,13,63,36,8,12,0,11,0,11,0,11,0,11,0,11,0,11,8,12,0,11,0,11,0,11,0,11,8,12
1500000US080310007025,080310007025,"Block Group 5, Census Tract 7.02, Denver County, Colorado",163,76,28,33,0,11,0,11,0,11,0,11,0,11,0,11,28,33,0,11,0,11,0,11,0,11,0,11,0,11,28,33,0,11,0,11,0,11,0,11,28,33,135,69,49,37,25,27,10,15,0,11,15,21,24,26,86,59,38,30,0,11,0,11,0,11,0,11,38,30,48,52,42,52,0,11,0,11,42,52,6,9
1500000US080310008001,080310008001,"Block Group 1, Census Tract 8, Denver County, Colorado",314,60,222,67,46,32,39,30,0,11,39,30,0,11,7,10,176,66,0,11,0,11,0,11,0,11,0,11,0,11,176,66,171,65,21,19,102,61,48,29,5,10,92,53,23,19,18,16,0,11,5,8,13,14,5,9,69,50,17,28,0,11,0,11,0,11,0,11,17,28,52,43,47,43,8,12,0,11,39,42,5,7
1500000US080310009021,080310009021,"Block Group 1, Census Tract 9.02, Denver County, Colorado",134,54,15,17,0,11,0,11,0,11,0,11,0,11,0,11,15,17,0,11,0,11,0,11,0,11,0,11,0,11,15,17,8,13,0,11,0,11,8,13,7,11,119,53,108,56,48,40,16,17,23,36,9,15,60,42,11,17,0,11,0,11,0,11,0,11,0,11,0,11,11,17,11,17,0,11,0,11,11,17,0,11
1500000US080310009022,080310009022,"Block Group 2, Census Tract 9.02, Denver County, Colorado",158,74,6,10,0,11,0,11,0,11,0,11,0,11,0,11,6,10,0,11,0,11,0,11,0,11,0,11,0,11,6,10,6,10,0,11,0,11,6,10,0,11,152,75,103,68,87,63,35,44,43,45,9,13,16,18,49,32,0,11,0,11,0,11,0,11,0,11,0,11,49,32,24,22,0,11,0,11,24,22,25,23
1500000US080310009023,080310009023,"Block Group 3, Census Tract 9.02, Denver County, Colorado",239,85,48,54,11,18,11,18,0,11,0,11,11,18,0,11,37,52,0,11,0,11,0,11,0,11,0,11,0,11,37,52,37,52,0,11,37,52,0,11,0,11,191,70,148,73,37,44,26,40,11,19,0,11,111,61,43,38,37,42,25,37,0,11,0,11,25,37,12,19,6,11,0,11,0,11,0,11,0,11,6,11
1500000US080310009024,080310009024,"Block Group 4, Census Tract 9.02, Denver County, Colorado",377,92,61,58,14,25,0,11,0,11,0,11,0,11,14,25,47,55,0,11,0,11,0,11,0,11,0,11,0,11,47,55,47,55,0,11,27,45,20,33,0,11,316,81,234,69,132,61,13,17,42,44,77,45,102,46,82,51,7,11,7,11,0,11,0,11,7,11,0,11,75,49,61,46,0,11,21,33,40,38,14,16
1500000US080310009025,080310009025,"Block Group 5, Census Tract 9.02, Denver County, Colorado",366,85,131,84,17,18,17,18,0,11,0,11,17,18,0,11,114,81,85,71,85,71,0,11,30,49,55,53,0,11,29,37,29,37,19,32,0,11,10,16,0,11,235,75,141,54,53,33,15,18,15,19,23,20,88,46,94,63,39,42,0,11,0,11,0,11,0,11,39,42,55,45,16,25,0,11,0,11,16,25,39,40
1500000US080310009031,080310009031,"Block Group 1, Census Tract 9.03, Denver County, Colorado",320,81,152,82,120,77,83,65,0,11,21,32,62,58,37,46,32,30,0,11,0,11,0,11,0,11,0,11,0,11,32,30,32,30,12,19,0,11,20,23,0,11,168,55,116,45,57,50,0,11,9,16,48,47,59,38,52,40,8,12,0,11,0,11,0,11,0,11,8,12,44,37,28,35,0,11,0,11,28,35,16,20
1500000US080310009032,080310009032,"Block Group 2, Census Tract 9.03, Denver County, Colorado",285,94,44,46,35,45,35,45,0,11,6,9,29,43,0,11,9,14,0,11,0,11,0,11,0,11,0,11,0,11,9,14,9,14,0,11,0,11,9,14,0,11,241,87,119,66,67,55,0,11,0,11,67,55,52,44,122,65,0,11,0,11,0,11,0,11,0,11,0,11,122,65,53,41,0,11,0,11,53,41,69,55
1500000US080310009033,080310009033,"Block Group 3, Census Tract 9.03, Denver County, Colorado",199,80,39,44,31,43,27,42,0,11,27,42,0,11,4,7,8,13,0,11,0,11,0,11,0,11,0,11,0,11,8,13,8,13,0,11,8,13,0,11,0,11,160,78,136,76,131,76,0,11,36,45,95,65,5,8,24,19,7,11,7,11,7,11,0,11,0,11,0,11,17,19,17,19,0,11,11,16,6,9,0,11
1500000US080310009034,080310009034,"Block Group 4, Census Tract 9.03, Denver County, Colorado",426,107,158,89,50,51,26,41,0,11,0,11,26,41,24,31,108,75,20,31,20,31,0,11,0,11,20,31,0,11,88,71,88,71,11,18,0,11,77,67,0,11,268,84,130,63,67,53,0,11,32,39,35,36,63,35,138,72,33,41,33,41,0,11,0,11,33,41,0,11,105,61,101,60,24,38,0,11,77,62,4,11
1500000US080310009035,080310009035,"Block Group 5, Census Tract 9.03, Denver County, Colorado",186,69,24,33,6,10,0,11,0,11,0,11,0,11,6,10,18,32,0,11,0,11,0,11,0,11,0,11,0,11,18,32,18,32,0,11,18,32,0,11,0,11,162,62,96,52,49,47,5,10,0,11,44,46,47,36,66,39,30,21,6,12,0,11,6,12,0,11,24,18,36,36,0,11,0,11,0,11,0,11,36,36
1500000US080310009041,080310009041,"Block Group 1, Census Tract 9.04, Denver County, Colorado",259,85,35,41,0,11,0,11,0,11,0,11,0,11,0,11,35,41,25,39,25,39,25,39,0,11,0,11,0,11,10,15,0,11,0,11,0,11,0,11,10,15,224,78,93,45,57,44,0,11,21,23,36,36,36,22,131,70,31,33,17,27,0,11,0,11,17,27,14,17,100,63,84,57,24,37,0,11,60,44,16,26
1500000US080310009042,080310009042,"Block Group 2, Census Tract 9.04, Denver County, Colorado",275,67,138,51,46,41,35,37,0,11,19,29,16,25,11,17,92,47,0,11,0,11,0,11,0,11,0,11,0,11,92,47,92,47,18,20,8,14,66,41,0,11,137,54,107,49,47,36,17,27,16,15,14,22,60,35,30,24,13,15,13,15,0,11,0,11,13,15,0,11,17,19,17,19,0,11,0,11,17,19,0,11
1500000US080310009043,080310009043,"Block Group 3, Census Tract 9.04, Denver County, Colorado",108,51,50,44,14,21,14,21,0,11,0,11,14,21,0,11,36,40,0,11,0,11,0,11,0,11,0,11,0,11,36,40,36,40,0,11,36,40,0,11,0,11,58,39,47,33,41,31,7,12,0,11,34,30,6,11,11,18,11,18,0,11,0,11,0,11,0,11,11,18,0,11,0,11,0,11,0,11,0,11,0,11
1500000US080310009044,080310009044,"Block Group 4, Census Tract 9.04, Denver County, Colorado",413,94,78,57,51,50,51,50,0,11,41,46,10,16,0,11,27,31,0,11,0,11,0,11,0,11,0,11,0,11,27,31,27,31,0,11,7,11,20,30,0,11,335,89,238,80,126,66,22,36,28,29,76,46,112,64,97,50,48,35,19,31,0,11,0,11,19,31,29,37,49,36,49,36,0,11,8,12,41,34,0,11
1500000US080310009051,080310009051,"Block Group 1, Census Tract 9.05, Denver County, Colorado",197,72,34,46,0,11,0,11,0,11,0,11,0,11,0,11,34,46,0,11,0,11,0,11,0,11,0,11,0,11,34,46,34,46,0,11,5,8,29,45,0,11,163,70,122,63,53,45,37,41,9,14,7,11,69,50,41,37,33,36,14,22,0,11,0,11,14,22,19,29,8,12,0,11,0,11,0,11,0,11,8,12
1500000US080310009052,080310009052,"Block Group 2, Census Tract 9.05, Denver County, Colorado",212,71,56,43,13,15,13,15,0,11,7,13,6,9,0,11,43,46,0,11,0,11,0,11,0,11,0,11,0,11,43,46,43,46,0,11,10,17,33,42,0,11,156,58,139,62,71,60,30,48,32,36,9,14,68,38,17,19,0,11,0,11,0,11,0,11,0,11,0,11,17,19,0,11,0,11,0,11,0,11,17,19
1500000US080310009053,080310009053,"Block Group 3, Census Tract 9.05, Denver County, Colorado",119,54,16,24,0,11,0,11,0,11,0,11,0,11,0,11,16,24,0,11,0,11,0,11,0,11,0,11,0,11,16,24,16,24,0,11,0,11,16,24,0,11,103,52,90,51,76,49,34,39,26,24,16,24,14,20,13,16,7,11,7,11,0,11,7,11,0,11,0,11,6,11,0,11,0,11,0,11,0,11,6,11
1500000US080310009054,080310009054,"Block Group 4, Census Tract 9.05, Denver County, Colorado",250,79,31,33,6,11,6,11,0,11,0,11,6,11,0,11,25,31,0,11,0,11,0,11,0,11,0,11,0,11,25,31,0,11,0,11,0,11,0,11,25,31,219,75,138,54,81,42,31,28,0,11,50,33,57,36,81,62,60,67,60,67,45,66,4,7,11,13,0,11,21,24,5,8,0,11,0,11,5,8,16,23
1500000US080310010001,080310010001,"Block Group 1, Census Tract 10, Denver County, Colorado",286,107,128,81,68,60,32,42,0,11,25,40,7,12,36,41,60,57,33,47,33,47,0,11,0,11,33,47,0,11,27,33,7,13,0,11,0,11,7,13,20,31,158,80,51,50,51,50,0,11,10,17,41,48,0,11,107,73,34,45,27,43,0,11,27,43,0,11,7,14,73,63,52,51,6,10,35,49,11,18,21,32
1500000US080310010002,080310010002,"Block Group 2, Census Tract 10, Denver County, Colorado",209,91,70,59,25,40,25,40,0,11,0,11,25,40,0,11,45,43,0,11,0,11,0,11,0,11,0,11,0,11,45,43,45,43,21,33,0,11,24,31,0,11,139,75,123,75,61,48,10,18,1,21,50,43,62,58,16,19,7,12,0,11,0,11,0,11,0,11,7,12,9,15,9,15,0,11,0,11,9,15,0,11
1500000US080310010003,080310010003,"Block Group 3, Census Tract 10, Denver County, Colorado",387,114,21,31,0,11,0,11,0,11,0,11,0,11,0,11,21,31,0,11,0,11,0,11,0,11,0,11,0,11,21,31,0,11,0,11,0,11,0,11,21,31,366,108,245,98,160,93,0,11,52,57,108,82,85,54,121,81,0,11,0,11,0,11,0,11,0,11,0,11,121,81,85,61,17,30,51,51,17,21,36,54
1500000US080310011011,080310011011,"Block Group 1, Census Tract 11.01, Denver County, Colorado",101,33,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,101,33,55,21,0,11,0,11,0,11,0,11,55,21,46,31,13,20,13,20,13,20,0,11,0,11,0,11,33,26,5,7,0,11,0,11,5,7,28,25
1500000US080310011012,080310011012,"Block Group 2, Census Tract 11.01, Denver County, Colorado",157,48,114,46,26,26,26,26,0,11,0,11,26,26,0,11,88,43,0,11,0,11,0,11,0,11,0,11,0,11,88,43,79,42,0,11,14,22,65,45,9,9,43,38,17,14,0,11,0,11,0,11,0,11,17,14,26,35,0,11,0,11,0,11,0,11,0,11,0,11,26,35,26,35,0,11,26,35,0,11,0,11
1500000US080310011013,080310011013,"Block Group 3, Census Tract 11.01, Denver County, Colorado",226,65,7,10,7,10,7,10,0,11,0,11,7,10,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,219,64,158,55,72,46,5,8,22,27,45,37,86,41,61,39,40,29,0,11,0,11,0,11,0,11,40,29,21,25,21,25,0,11,0,11,21,25,0,11
1500000US080310011014,080310011014,"Block Group 4, Census Tract 11.01, Denver County, Colorado",140,45,10,11,4,8,0,11,0,11,0,11,0,11,4,8,6,8,0,11,0,11,0,11,0,11,0,11,0,11,6,8,6,8,0,11,6,8,0,11,0,11,130,45,73,30,36,22,13,14,5,9,18,15,37,25,57,33,28,31,25,30,0,11,0,11,25,30,3,6,29,26,19,23,0,11,13,21,6,9,10,11
1500000US080310011021,080310011021,"Block Group 1, Census Tract 11.02, Denver County, Colorado",198,93,47,58,0,11,0,11,0,11,0,11,0,11,0,11,47,58,35,56,35,56,35,56,0,11,0,11,0,11,12,19,12,19,0,11,0,11,12,19,0,11,151,69,124,64,75,56,16,26,29,34,30,37,49,36,27,28,7,10,0,11,0,11,0,11,0,11,7,10,20,26,20,26,0,11,0,11,20,26,0,11
1500000US080310011022,080310011022,"Block Group 2, Census Tract 11.02, Denver County, Colorado",151,49,7,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,0,11,0,11,0,11,0,11,0,11,0,11,7,11,7,11,0,11,7,11,0,11,0,11,144,48,97,39,29,28,0,11,7,14,22,24,68,31,47,37,38,38,38,38,0,11,16,25,22,31,0,11,9,14,9,14,0,11,0,11,9,14,0,11
1500000US080310011023,080310011023,"Block Group 3, Census Tract 11.02, Denver County, Colorado",373,106,38,48,0,11,0,11,0,11,0,11,0,11,0,11,38,48,0,11,0,11,0,11,0,11,0,11,0,11,38,48,29,45,0,11,0,11,29,45,9,13,335,92,226,92,31,30,22,25,0,11,9,15,195,92,109,66,64,56,39,49,9,15,0,11,30,48,25,30,45,43,45,43,45,43,0,11,0,11,0,11
1500000US080310013011,080310013011,"Block Group 1, Census Tract 13.01, Denver County, Colorado",306,87,68,58,52,49,52,49,21,34,8,13,23,37,0,11,16,28,0,11,0,11,0,11,0,11,0,11,0,11,16,28,16,28,0,11,16,28,0,11,0,11,238,87,115,61,40,39,8,12,0,11,32,37,75,46,123,98,36,59,0,11,0,11,0,11,0,11,36,59,87,74,80,71,0,11,6,11,74,71,7,12
1500000US080310013012,080310013012,"Block Group 2, Census Tract 13.01, Denver County, Colorado",219,86,24,26,24,26,12,19,0,11,0,11,12,19,12,19,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,195,82,162,72,106,74,8,13,13,17,85,72,56,45,33,33,0,11,0,11,0,11,0,11,0,11,0,11,33,33,33,33,0,11,21,36,12,21,0,11
1500000US080310013013,080310013013,"Block Group 3, Census Tract 13.01, Denver County, Colorado",343,94,54,49,34,42,34,42,0,11,0,11,34,42,0,11,20,26,5,9,5,9,5,9,0,11,0,11,0,11,15,24,15,24,0,11,0,11,15,24,0,11,289,75,132,64,38,37,15,25,0,11,23,27,94,62,157,81,25,25,0,11,0,11,0,11,0,11,25,25,132,79,90,68,0,11,0,11,90,68,42,42
1500000US080310013014,080310013014,"Block Group 4, Census Tract 13.01, Denver County, Colorado",135,54,39,34,27,32,14,21,0,11,0,11,14,21,13,22,12,13,0,11,0,11,0,11,0,11,0,11,0,11,12,13,12,13,5,8,0,11,7,10,0,11,96,53,52,36,35,32,0,11,10,15,25,27,17,19,44,41,22,24,0,11,0,11,0,11,0,11,22,24,22,34,0,11,0,11,0,11,0,11,22,34
1500000US080310013015,080310013015,"Block Group 5, Census Tract 13.01, Denver County, Colorado",143,61,45,47,11,18,11,18,0,11,0,11,11,18,0,11,34,44,26,41,0,11,0,11,0,11,0,11,26,41,8,14,0,11,0,11,0,11,0,11,8,14,98,46,71,34,29,30,0,11,0,11,29,30,42,32,27,33,20,31,0,11,0,11,0,11,0,11,20,31,7,12,0,11,0,11,0,11,0,11,7,12
1500000US080310013021,080310013021,"Block Group 1, Census Tract 13.02, Denver County, Colorado",292,89,35,29,9,11,4,7,4,7,0,11,0,11,5,7,26,27,20,29,20,29,0,11,0,11,20,29,0,11,6,10,6,10,0,11,0,11,6,10,0,11,257,88,194,78,125,66,9,14,45,54,71,52,69,41,63,49,51,46,13,16,0,11,0,11,13,16,38,46,12,18,12,18,0,11,12,18,0,11,0,11
1500000US080310013022,080310013022,"Block Group 2, Census Tract 13.02, Denver County, Colorado",181,73,20,21,11,13,5,10,0,11,5,10,0,11,6,9,9,15,9,15,9,15,0,11,0,11,9,15,0,11,0,11,0,11,0,11,0,11,0,11,0,11,161,80,105,74,37,54,0,11,0,11,37,54,68,53,56,58,12,22,0,11,0,11,0,11,0,11,12,22,44,55,37,55,0,11,37,55,0,11,7,12
1500000US080310013023,080310013023,"Block Group 3, Census Tract 13.02, Denver County, Colorado",381,75,77,63,9,13,0,11,0,11,0,11,0,11,9,13,68,59,0,11,0,11,0,11,0,11,0,11,0,11,68,59,68,59,9,15,59,57,0,11,0,11,304,72,188,65,109,58,36,26,29,33,44,38,79,41,116,51,56,39,36,34,0,11,0,11,36,34,20,23,60,40,19,21,19,21,0,11,0,11,41,36
1500000US080310014011,080310014011,"Block Group 1, Census Tract 14.01, Denver County, Colorado",234,74,89,60,53,50,53,50,0,11,0,11,53,50,0,11,36,35,30,34,12,17,0,11,12,17,0,11,18,29,6,9,0,11,0,11,0,11,0,11,6,9,145,61,69,36,60,36,24,32,0,11,36,28,9,12,76,56,42,46,42,46,0,11,25,38,17,27,0,11,34,37,21,34,0,11,21,34,0,11,13,14
1500000US080310014012,080310014012,"Block Group 2, Census Tract 14.01, Denver County, Colorado",138,52,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,138,52,118,52,37,32,9,14,11,15,17,26,81,49,20,22,0,11,0,11,0,11,0,11,0,11,0,11,20,22,9,14,0,11,0,11,9,14,11,16
1500000US080310014013,080310014013,"Block Group 3, Census Tract 14.01, Denver County, Colorado",339,90,21,34,21,34,21,34,0,11,0,11,21,34,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,318,85,245,82,118,58,0,11,33,42,85,48,127,61,73,57,23,27,0,11,0,11,0,11,0,11,23,27,50,51,46,52,29,42,17,25,0,11,4,7
1500000US080310014014,080310014014,"Block Group 4, Census Tract 14.01, Denver County, Colorado",279,84,10,17,10,17,0,11,0,11,0,11,0,11,10,17,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,269,83,205,88,99,68,0,11,8,13,91,74,106,56,64,39,24,29,11,19,0,11,11,19,0,11,13,22,40,25,33,23,0,11,33,23,0,11,7,11
1500000US080310014015,080310014015,"Block Group 5, Census Tract 14.01, Denver County, Colorado",294,79,6,10,0,11,0,11,0,11,0,11,0,11,0,11,6,10,6,10,0,11,0,11,0,11,0,11,6,10,0,11,0,11,0,11,0,11,0,11,0,11,288,79,177,63,132,63,24,22,10,16,98,59,45,26,111,53,61,46,37,46,0,11,13,21,24,38,24,39,50,39,25,28,3,7,14,22,8,14,25,29
1500000US080310014021,080310014021,"Block Group 1, Census Tract 14.02, Denver County, Colorado",275,115,32,51,0,11,0,11,0,11,0,11,0,11,0,11,32,51,0,11,0,11,0,11,0,11,0,11,0,11,32,51,32,51,0,11,0,11,32,51,0,11,243,106,148,83,91,74,14,21,0,11,77,73,57,35,95,77,0,11,0,11,0,11,0,11,0,11,0,11,95,77,80,76,0,11,13,23,67,71,15,19
1500000US080310014022,080310014022,"Block Group 2, Census Tract 14.02, Denver County, Colorado",161,89,15,26,0,11,0,11,0,11,0,11,0,11,0,11,15,26,0,11,0,11,0,11,0,11,0,11,0,11,15,26,15,26,0,11,15,26,0,11,0,11,146,86,100,66,69,68,0,11,0,11,69,68,31,24,46,53,0,11,0,11,0,11,0,11,0,11,0,11,46,53,32,51,32,51,0,11,0,11,14,17
1500000US080310014023,080310014023,"Block Group 3, Census Tract 14.02, Denver County, Colorado",265,84,92,80,62,64,50,62,0,11,50,62,0,11,12,16,30,48,0,11,0,11,0,11,0,11,0,11,0,11,30,48,30,48,0,11,30,48,0,11,0,11,173,85,131,73,51,67,0,11,0,11,51,67,80,57,42,53,0,11,0,11,0,11,0,11,0,11,0,11,42,53,33,51,0,11,0,11,33,51,9,16
1500000US080310014024,080310014024,"Block Group 4, Census Tract 14.02, Denver County, Colorado",303,92,42,49,33,44,28,44,0,11,0,11,28,44,5,8,9,15,0,11,0,11,0,11,0,11,0,11,0,11,9,15,0,11,0,11,0,11,0,11,9,15,261,88,145,69,86,61,35,54,11,19,40,39,59,39,116,68,91,64,0,11,0,11,0,11,0,11,91,64,25,25,10,17,0,11,0,11,10,17,15,18
1500000US080310014031,080310014031,"Block Group 1, Census Tract 14.03, Denver County, Colorado",340,104,74,52,31,45,31,45,0,11,0,11,31,45,0,11,43,51,8,14,8,14,0,11,0,11,8,14,0,11,35,50,35,50,35,50,0,11,0,11,0,11,266,109,190,88,44,47,11,17,0,11,33,40,146,75,76,63,28,41,0,11,0,11,0,11,0,11,28,41,48,46,38,42,23,39,0,11,15,18,10,16
1500000US080310014032,080310014032,"Block Group 2, Census Tract 14.03, Denver County, Colorado",217,63,41,26,13,22,13,22,0,11,0,11,13,22,0,11,28,30,0,11,0,11,0,11,0,11,0,11,0,11,28,30,28,30,0,11,28,30,0,11,0,11,176,61,115,47,17,24,0,11,0,11,17,24,98,40,61,41,25,38,0,11,0,11,0,11,0,11,25,38,36,30,8,14,0,11,8,14,0,11,28,27
1500000US080310015001,080310015001,"Block Group 1, Census Tract 15, Denver County, Colorado",207,61,58,41,0,11,0,11,0,11,0,11,0,11,0,11,58,41,16,20,16,20,0,11,7,12,9,14,0,11,42,33,42,33,11,19,19,24,12,18,0,11,149,54,79,47,74,50,21,30,0,11,53,44,5,8,70,46,9,13,0,11,0,11,0,11,0,11,9,13,61,44,55,43,0,11,6,12,49,41,6,11
1500000US080310015002,080310015002,"Block Group 2, Census Tract 15, Denver County, Colorado",297,90,70,47,38,34,38,34,0,11,12,19,26,30,0,11,32,35,0,11,0,11,0,11,0,11,0,11,0,11,32,35,32,35,19,29,0,11,13,19,0,11,227,78,183,67,69,50,9,14,20,29,40,41,114,56,44,43,20,26,0,11,0,11,0,11,0,11,20,26,24,33,6,10,6,10,0,11,0,11,18,31
1500000US080310015003,080310015003,"Block Group 3, Census Tract 15, Denver County, Colorado",204,66,76,52,35,38,35,38,0,11,11,16,24,36,0,11,41,40,0,11,0,11,0,11,0,11,0,11,0,11,41,40,35,38,0,11,0,11,35,38,6,9,128,63,32,21,6,9,0,11,0,11,6,9,26,19,96,59,60,53,33,35,18,28,0,11,15,23,27,39,36,34,28,33,0,11,0,11,28,33,8,14
1500000US080310016001,080310016001,"Block Group 1, Census Tract 16, Denver County, Colorado",530,207,39,62,39,62,0,11,0,11,0,11,0,11,39,62,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,491,202,343,284,281,277,201,247,0,11,80,131,62,61,148,155,0,11,0,11,0,11,0,11,0,11,0,11,148,155,111,139,0,11,111,139,0,11,37,58
